"text","spam"
"kit strip billed netcollex po box ig oja",1
"immediately urgent message waiting",1
"thesmszone com lets send free anonymous masked messages im sending message potential abuse",1
"erm woodland avenue parish magazine telephone number",0
"ta jobs available let know cos really need start working",0
"aiyar hard type later free tell scold tell",0
"yup free",0
"good good billy mates gone just jogging did enjoy concert",0
"yo come carlos soon",0
"awww dat sweet think nice time tonight ill probably txt later cos im lonely xxx",0
"guess useless calling important",0
"ha ha popped loo hello ed hello",0
"dint tell angry told abi",0
"happens waxsto wat want come ill medical insurance ll able deliver basic care currently shopping right medical insurance just til friday morning thats ll major person guide right insurance",0
"rs shelf buy egg",0
"wasn babe swollen glands throat did end doing",0
"ur changes da report big cos ve changes da previous report",0
"captain room",0
"speak bcaz mobile problem listen cann listen voice calls later",0
"hiya stu wot im truble home moment evone hates wot hell av wont just tell text bck luv dan",0
"mokka players",0
"playing gautham",0
"hey mr going sea view having couple gays mean games bell ya finish",0
"jason says gonna ll lt gt",0
"sorry able morning",0
"aight informed",0
"searching good dual sim mobile pa",0
"unnecessarily hostile",0
"dude got haircut breezy",0
"congrats mobile videophones videochat wid ur mates play java games dload polyh music noline rentl bx ip pm",1
"apple day doctor tulsi leaf day cancer lemon day fat cup milk day bone problms litres watr day diseases snd ths care",0
"thought doing king hill thing",0
"nope ll come online",0
"tell said happy birthday",0
"bishan lei tot say lavender",0
"boo time supposed shopping today",0
"sound like manky scouse boy steve like travelling da bus home wot inmind recreation dis eve",0
"fyi taking quick shower epsilon like lt gt min",0
"tuesday night real",0
"yes appt",0
"just got outta class gonna gym",0
"want sent lt gt mesages today thats sorry hurts",0
"write wat",0
"ha wouldn say just didn read way don like judgemental save fridays pub",0
"valentine game send dis msg ur friends answers really loves ques colour suits best",0
"hi did asked waheeda fathima leave",0
"enjoy urself tmr",0
"use half th",0
"id proof lt gt rs wont allow work come home days",0
"bot notes oredi cos juz rem got",0
"yes rent expensive way save",0
"hows pain dear smiling",0
"fun fact think armand eventually build tolerance shit considering smokes gets fucked like hits",0
"important information orange user xxxxxxx today lucky day log fantastic surprise awaiting",1
"great send account number",0
"hellogorgeous hows fone charge lst nitw wen texd hopeu ad nice wkend im sure did lookin ward mrw luv jaz",0
"dating service asked contact shy revealed pobox uz",1
"send contents page",0
"night sweet sleep ve just exorcism emily rose sleep hugs snogs",0
"don think got think use got good ni",0
"right second gotta hit people",0
"evry emotion dsn hav words evry wish dsn hav prayrs smile world wit othrwise drop tear dsn lik stay wit happy good morning smiling",0
"remember",0
"ujhhhhhhh computer shipped address sandiago parantella lane wtf poop",0
"mm yes dear look hugging",0
"like dis sweater fr mango size irritating",0
"don number gonna massive pain ass involved possible",0
"anytime lor",0
"want new video handset time network mins unlimited text camcorder reply del sat",1
"ur balance question complete landmark big bob barry ben text good luck",1
"fine absolutly fine",0
"sure don consent forms",0
"ur tonexs subscription renewed charged choose polys month billing msg",1
"don prize customer min polo suite london hl busy",1
"torch ja",0
"doing having dinner",0
"just checking",0
"internet connection slow send try later thing tomo",0
"mathews tait edwards anderson",0
"yeah sure thing mate haunt got stuff sorted im going sound promoting hex way dont know number joke",0
"need lar engin cos sis arts today",0
"thanks honey haven heard leave bit longer crowd try later great advice thanks hope cardiff",0
"want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply",1
"im snowboarding trip wondering planning befor meet greet kind affair cheers",0
"watching live",0
"christmassy",0
"ready lt gt",0
"new years plans",0
"recpt ordered ringtone order processed",1
"baaaaaaaabe wake miss crave need",0
"just got message ignoring yes shopping",0
"dear mood drive brother drive",0
"did dad",0
"tell shola college medicine visit academic department tell academic secretary current situation ask transfer ask check sagamu thing lautech vital completes medical education nigeria expensive expensive unless getting citizen rates new zealand",0
"yes just finished watching days lives love",0
"juz google search qet",0
"times lose best ones bcoz",0
"good friends care close friends understand true friends stay forever words time gud ni",0
"just getting home",0
"sorry ll later lt gt mins",0
"dun need use dial juz open da browser surf",0
"registered subscribers enter draw gift voucher replying enter unsubscribe text stop",1
"awesome plan time like lt gt ll text details wee bit",0
"care sleep need learn change life need convinced wait conversations convinced time family senses respect overemphasise role life",0
"chance win free bluetooth headset simply reply adp",1
"didnt na hi hi hi hi hi",0
"ya display internal subs gotta extract",0
"said wrong sorry",0
"stupid say challenge god dont think write instead respond immed",0
"yeah able ll text ready meet",0
"skint fancied bevies waz gona meet othrs spoon jst bin watchng planet earth sofa comfey dont make hav gd night",0
"says quitting times day wudn notice nah didn mind gonna want come taunton tonight tell",0
"free",0
"little darlings far week need coffee run tomo believe time week",0
"west coast haiz ll forever come",0
"mmm fuck merry christmas",0
"alright thanks advice enjoy night ma try sleep",0
"update face book status frequently",0
"just saw message da",0
"ate",0
"did bank say money",0
"aiyar dun disturb liao thk lots aft ur cupboard come",0
"hey watching movie tonight ll prob home early",0
"yar lor noe used dat route",0
"mro coming gym machan goodnight",0
"dont think need yellow card uk travel ask gone just lt gt bucks",0
"look da lib got stuff havent finish",0
"sounds great im going sleep good night",0
"don floppy snappy happy gay chat service photo upload min stop texts",1
"come got",0
"easy don looking reason risk life love",0
"want grasp pretty booty",0
"ve got tea sure flavour",0
"going orchard laready reaching soon reaching",0
"dear denying words",0
"know old dom told yesterday roger got touch night wants meet today pm",0
"come tampa ffffuuuuuuu",0
"celebrate day",0
"merry christmas annie",0
"tell special stock talking",0
"sent like",0
"awesome minute",0
"problem walk julianaland oblivious going say things constantly ear doing want don know upset don listen tell going upset want surprised mad",0
"ve told stop just dont let dehydrated",0
"guess lt gt min",0
"home ard wat time reach",0
"want mapquest look usf dogwood drive tiny street parking lot",0
"aight just plan come later tonight",0
"die accidentally deleted msg suppose sim archive haiz sad",0
"welcome uk mobile date msg free giving free calling future mgs billed daily cancel send stop",1
"wishing great day moji told offer speechless offer easily great lengths behalf stunning exam friday touch sorry",0
"thanks reply today ur visa coming buying gucci bags sister things easy uncle john bills really need think make money later sha",0
"sorry flaked night shit seriously goin roommate tonight",0
"said look pretty wif long hair wat thk cutting quite short leh",0
"cheers callin babe sozi culdnt talkbut wannatell details later wenwecan chat properly",0
"hey gym",0
"better thanks lol",0
"smsing xy lor sorry lor da guys neva person sort know lor wan meet xy ask bring meeting",0
"lemme know swing pick free basically time semester",0
"wa efficient gee thanx",0
"received mobile content enjoy",1
"able sleep",0
"want explicit sex secs ring costs min",1
"meet soon princess ttyl",0
"ll pick pm taunton want come",0
"oh outside players allowed play know",0
"lor",0
"erutupalam thandiyachu",0
"try new invention fly joking",0
"ful song lyrics",0
"reckon need arrange transport thanks",0
"true lov care wil nevr unrecognized somone makes mistakes valuing definitly undrstnd start missing",0
"shopping eh ger toking abt syd leh haha",0
"standing",0
"good weekend",0
"miss miss khelate kintu opponenter miss dhorte lage thats rule great phone receiving quality wins",0
"chance plz lt",0
"new deus ex game comin early yr",0
"computer just fried essential don spares fucking idiot roommates looovvve leaving thing running lt gt",0
"friend studying warwick ve planned shopping concert tmw canceled havn seen ages yeah",0
"probably couple hours tops",0
"lol grins babe thanks thinking",0
"man bus slow think gonna",0
"hope text meets smiling let text reason smile beautiful day",0
"case wake wondering forgot care grandma today parade",0
"latest nokia mobile ipod mp player proze guaranteed reply win norcorp mtmsgrcvd",1
"sms services inclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae",1
"nvm ur time",0
"wat da decision",0
"wot bitch",0
"told hr want posting chennai working",0
"mobile club choose quality items mobile cfca",1
"guys leaving",0
"neva grumble sad lor hee buy tmr lor aft lunch meetin lunch tmr neva hear fr lei got lot work ar",0
"able",0
"takin linear algebra today",0
"weekend fine excuse decorating",0
"sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss",0
"project pa come",0
"money won wining number wot",1
"sure fuck gt",0
"random saw old roomate campus graduated",0
"men needs beautiful intelligent caring loving adjustable cooperative wife law allows wife",0
"sucks got planned yo valentine yo valentine aren",0
"just got nottingham hrs miles good thing love man doing mph hey ho",0
"think saying clearly ok leave need ask come",0
"hi good mornin thanku wish",0
"want meet morro",0
"actually decided hungry haven left",0
"ve sent",0
"cos shopping wif darren jus called ask wat present wan lor started guessing wif finally guessed darren lor",0
"want cock hubby away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws",1
"understand loss gain work school",0
"missed havent bit bored holiday want bak college sad isnt xx",0
"hiya probably coming home weekend",0
"don forget love walk watching keeping heart warm",0
"wish things different wonder able value pls continue brisk walks drugs askin things laugh love dearly",0
"ok days making dinner tonite invited",0
"gr new service live sex video chat mob sexiest dirtiest girls live ur phone details text horny cancel send stop",1
"money steve mate",0
"im late tellmiss im way",0
"normally use drink water daily",0
"dare ask luck sorting car",0
"party place usf charge contribute way greatly appreciated yeah got room",0
"urgh coach hot smells chip fat thanks especially duvet predictive text word",0
"hiya night ve naughty bought clothes little ready shopping tho kind time wanna meet",0
"freemsg hi baby wow just got new cam moby wanna hot pic fancy chat im utxt rply chat hlp msg rcv",1
"ve trying reach success",0
"derek class",0
"lei lazy got wat dat day send da url work",0
"try weight tear comes ur heart falls ur eyes remember stupid friend share bslvyl",0
"hey mate spoke mag people deliver end month deliver th sept talk later",0
"haha friend tyler literally just asked dubsack",0
"hey fancy meetin cha hav lil beverage txt ring meet quite tired got pist love pete",0
"great safe trip dont panic surrender",0
"symptoms love like listening songs stopped beloved won angry",0
"sun ah thk mayb dun anythin thk book lesson pilates orchard mrt noe hor",0
"try dear read exams",0
"gettin rdy ship comp",0
"hospital da return home evening",0
"piss talking realise point read backwards",0
"think da wil",0
"awake oh",0
"good afternoon boytoy goes walking day did police abstract wake miss babe",0
"trying",0
"come lt decimal gt pm vikky otside nw il come tht time",0
"tell address",0
"buy blackberry bold torch buy new used let know plus saying buy lt gt wifi ipad saying lt gt",0
"thinkin",0
"hiya hows going sunny africa hope avin good time big old silver big kiss",0
"time come tomorrow",0
"wanna laugh try chit chat mobile logon txting word chat send cm po box london zf msg rcvd",1
"cha quiteamuzing scool babe probpop cu satthen hunny brekkie love jen xxx psxtra lrg portions",0
"omg did know ate",0
"urgent nd attempt contact won csbcm wc xx callcost ppmmobilesvary max",1
"directly abt rows",0
"congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music",1
"contract mobile mnths latest motorola nokia free double mins text orange tariffs text yes callback remove records",1
"plans doing",0
"hi engagement fixd lt gt th month know really shocking bt hmm njan vilikkam ws al sudn",0
"course maths day chapter month finish",0
"wow didn think common ur freak unless chop",0
"noooooooo thing need stress life fair",0
"secret admirer looking make contact reveal thinks ur special stopsms ppm",1
"ll swing bit got things care firsg",0
"wanted wish happy new year wanted talk legal advice gary split person ll make trip ptbo hope good babe love ya",0
"finished work",0
"right wasnt phoned number like",0
"ok wun angry msg aft come home tonight",0
"good time nice bit different weekends change ya soon",0
"yo sorry shower sup",0
"carlos pick ll swing usf little bit",0
"heat pa applyed oil pa",0
"stuck da middle da row da right hand da lt",0
"laid airtel line rest",0
"hi did decide wot bday ill prob jus voucher frm virgin sumfing",0
"freemsg txt claim reward hours talk time use phone subscribe gbp mnth hrs stop txtstop",1
"hey feeling better hopeso hunny amnow feelin ill ithink tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx",0
"don plan staying night prolly won til late",0
"thanx puttin da fone",0
"need th campus atm pick hour",0
"oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open catch",0
"running managed minutes needed oxygen resort roller option",0
"live lt gt mins",0
"asking like",0
"just glad talking",0
"wat time finish",0
"sorry da gone mad pending works",0
"got cleaning",0
"hows favourite person today workin hard couldn sleep nite nearly rang",0
"sunshine quiz win super sony dvd recorder canname capital australia text mquiz",1
"called dad oredi",0
"good think send pix love",0
"nvm going wear sport shoes going late leh",0
"sorry ll later meeting",0
"long fuckin showr",0
"received understood acted",0
"finally came fix ceiling",0
"need presnts bcz mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got dont mis",0
"jus finish blowing hair finish dinner",0
"bus love",0
"lol knew saw dollar store",0
"todays voda numbers ending selected receive reward match quoting claim code standard rates apply",1
"saturday sunday holiday difficult",0
"everybody fun evening miss",0
"got hella gas money want grand nature adventure galileo little bit",0
"oh wow thats gay firmware update help",0
"won morphine",0
"come din yup cut hair",0
"pa lunch aha",0
"captain vijaykanth doing comedy captain tv drunken",0
"course guess god just got hold right",0
"hide anythiing keeping distance",0
"havent",0
"ripped mobile content poly true pix ringtones games downloads",1
"sorry din lock keypad",0
"planning come chennai",0
"tried contact reply offer video phone anytime network mins half price line rental camcorder reply",1
"god created gap btwn ur fingers dat sum vry special gaps holding ur hands plz dont ask created gap legs",0
"okay going sleep later",0
"finally happened aftr decades beer cheaper petrol goverment expects drink don drive",0
"xmas reward waiting computer randomly picked loyal mobile customers receive reward just",1
"meeting tmr",0
"lol yes add spice day",0
"prasanth ettans mother passed away night just pray family",0
"ll work",0
"private account statement shows redeemed points identifier code expires",1
"message great doctor india drink appy fizz contains cancer causing age",0
"tell infront",0
"ok prob",0
"ladies genus second",0
"yes swimming",0
"mum going robinson",0
"ok set let noe details later",0
"tel software",0
"send print outs da",0
"im realy soz imat mums nite moro",0
"born god said oh idiot born god said oh competition knew day freinds forever",0
"didnt ur msg sometext missing send",0
"probably gas cash tomorrow",0
"customer service announcement recently tried make delivery unable schedule ref",1
"forgot ask smth card da present lei want write smth sign",0
"leaving house",0
"hi babe chloe smashed saturday night great weekend missing sp visionsms com text stop stop text",1
"ready",0
"wewa iriver mb",0
"good thing getting connection bw",0
"sry da jst nw came home",0
"cool ll night lemme know",0
"staying town",0
"haha yeah oz kind shitload",0
"ok shopping paid",0
"alright ll bring like lt gt mins",0
"pls dont play life",0
"eatin lunch",0
"hmmm day",0
"didn try decided head",0
"ok prob",0
"surly ill coming review",0
"march ending ready sure problem capital complete far work ladies",0
"pls food preferably pap slowly loads sugar hour water slowly",0
"urgent mobile awarded bonus caller prize nd attempt contact box qu",1
"guy gets used dumb realize",0
"okey dokey ll bit just sorting stuff",0
"yes fine",0
"liked new mobile",0
"anytime",0
"mmmmmmm snuggles deep contented sigh whispers fucking love barely stand",0
"yar say got error",0
"hey",0
"wow healthy old airport rd lor thk ll bathing dog later",0
"wif family booking tour package",0
"did say bold torch later torch bold",0
"haha awesome need doin tonight",0
"ya knw vl giv ok thanks kano enjoy wit ur family wit st salary",0
"huh slow tot reach long ago liao days leh",0
"thats cool princess cover face hot sticky cum",0
"big brother really scraped barrel shower social misfits",0
"oops thk dun haf enuff check tell",0
"min lunch",0
"hey happened switch ur cell day isnt good care tomorrow",0
"addie amp doing art ll home",0
"aiyo lesson early sleepin haha okie home liao den confirm lor",0
"forgot tell smth like number sections clearer",0
"yup lor dun wan ok",0
"home love awake loving kiss",0
"hello peach cake tasts lush",0
"free game rayman golf free games arcade st ur games settings reply post save activ press key arcade termsapply",1
"ll minor shindig place later tonight interested",0
"jason says cool pick place like hour",0
"mobile mths update latest camera video phones free ur number extra free mins texts text yes",1
"career tel added contact indyarocks com send free sms remove phonebook sms lt gt",0
"ve reached",0
"dont know ask brother problem thing just told",0
"eng rocking ashes",0
"wat time going xin hostel",0
"good morning dear shijutta great amp successful day",0
"oh placement ah",0
"possession especially offense",0
"nt driving reasons called bbd thts chikku hw abt dvg cold heard tht vinobanagar violence hw condition hw ru problem",0
"bought test yesterday lets know exact day ovulate wks pls pls dont fret know worried pls relax ur past history need tell",0
"pizza want",0
"seeing weird shit bein woah realising actually reasonable oh",0
"happy returns day wish happy birthday",0
"thinking",0
"orh tot say dun believe",0
"just sign choose number pin right",0
"beauty life second hides thousands secrets wish second wonderful ur life gud",0
"thanx darlin im cool thanx bday drinks nite morrow care soon xxx",0
"maybe leave credit card gas like told",0
"weekly cool mob tones ready download weeks new tones include crazy frog axel akon lonely black eyed dont info",1
"boy glad wasted night applebees",0
"cashbin uk lots cash weekend dear welcome weekend got biggest best cash away",1
"ok lor wan look",0
"wan haf lunch da canteen",0
"don make life stressfull time laugh add years life surely adds life ur years gud ni swt dreams",0
"hey looks like wrong kappa guys numbers phone want text",0
"thanks continued support question week enter draw cash new president txt ans",1
"home doc gave pain meds says fine",0
"ard rest ard price bedrm",0
"lovely night xxx",0
"prepare pleasured",0
"hi technical support providing assistance customer email",0
"text way cup stop work bus",0
"whens radio",0
"unique user id removal send stop customer services",1
"sure available",0
"watever relation built dis world thing remains atlast iz lonlines lotz lot memories feeling",0
"cheers lou yeah goodnite shame neva came ya gailxx",0
"hi got money da",0
"ok tell wat time coming later lor",0
"repeat instructions wat road ur house",0
"quite lor dun tell wait complacent",0
"sorry completely forgot pop em round week",0
"beautiful girl ive seen baby come common room",0
"join denis mina does denis want time",0
"sen told going join uncle finance cbe",0
"yup hey day fri ask miwa jiayin leave karaoke",0
"senthil hsbc",0
"especially talk boston personal statement lol woulda changed realized said nyc says boston",0
"way",0
"urgent landline complimentary ibiza holiday cash await collection sae cs po box sk wp ppm",1
"holy living christ taking long",0
"thk wat eat tonight",0
"thanx yup coming sun finish dinner going hotel time flies tog exactly mth today hope ll haf mths come",0
"opposite dropped",0
"yup izzit raining heavily cos mrt outside",0
"send resume",0
"gd luck ur exams",0
"ask sat make ok lor",0
"sorry uncle ll touch",0
"saw guys dolls night patrick swayze great",0
"urgent nd attempt contact prize yesterday awaiting collection claim",1
"santa calling little ones like santa xmas eve book time calls ppm mins",1
"just come home don want miserable",0
"dont know getting messages",0
"cool tyler gonna buy drop place later tonight total order quarter got",0
"guy car shop flirting got phone number paperwork called texted nervous course address boss tell knowing fired",0
"plan manage",0
"er hello things didn quite plan limping slowly home followed aa exhaust hanging",0
"sorry delay yes masters",0
"finish come pick",0
"private account statement shows unredeemed bonus points claim identifier code expires",1
"oga left phone home just saw ur messages hope good great weekend",0
"don worry understand important place poorly thought punishment face worst thing happened brb gonna kill",0
"honey pls sell predicte nigeria times used important reply monday",0
"admin building slightly earlier ll reaching",0
"fyi usf swing room",0
"lt gt min thats ok",0
"home work meh",0
"valuable situations getting second loosing",0
"mark taking forever pick prescription pain coming",0
"ur paper",0
"got smaller capacity quite ex",0
"check choose babe videos sms shsex netun fgkslpopw fgkslpo",1
"im good thinking",0
"winner ave specially selected receive cash holiday flights speak live operator claim min",1
"thought bout drink tap spile seven pub gas st broad st canal ok",0
"going sleep tired travel",0
"haha just thinkin",0
"yup giving problems mayb ll jus leave",0
"lol just trying make day little interesting",0
"long reply just defer admission til semester",0
"word checkmate chess comes persian phrase shah maat means king dead goodmorning good day",0
"po need job aha",0
"rats hey did vote themes",0
"new mobiles txt nokia collect today optout gbp mtmsg txtauction",1
"hope pee burns tonite",0
"oh rite im best mate pete went week geva longer week",0
"yay wait party",0
"photoshop makes computer shut",0
"boys fun today ok problem just sent message just fun",0
"issues california okay snow manageable",0
"private account statement shows redeemed points identifier code expires",1
"hmmm mayb try shoppin area forgot hotel",0
"awesome gonna soon later tonight",0
"need details online job",0
"missing pray inshah allah",0
"pls help tell ashley number oh",0
"increase chance winning",0
"way works lt gt years old hope doesnt bother",0
"maybe instead",0
"gain rights wife dont demand trying husband lets",0
"liked new house",0
"fine hope",0
"north carolina texas atm just gre site pay test results sent",0
"yes baby need stretch open pussy",0
"thanks bomb date phone wanted say",0
"hey guy know breathing neck bud able half track usf tonight",0
"response powerful weapon occupy place heart response cares gud night swt dreams care",0
"nokia phone lovly",0
"free message thanks using auction subscription service msgrcvd skip auction txt unsubscribe txt stop customercare",1
"sorry da today wont come play driving clas",0
"really sorry lit hair",0
"oh shit thought trip loooooool just makes sense grins sofa reference sleep couch link sent wasn went trip oh didn babe celebration rents",0
"okey dokey swashbuckling stuff oh",0
"tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face",0
"dip cell dead coming better respond shall come",0
"know mean texting",0
"hi dis yijue happy work wif gek",0
"lol oops sorry fun",0
"wat happened cruise thing",0
"know dat feelin pete wuld em nuther place nuther time mayb",0
"lyricalladie inviting friend reply yes stop send stop frnd",1
"world happiest frnds characters dey just best understanding differences",0
"yeah just open chat click friend lists make list easy pie",0
"alright tyler got minor crisis home sooner thought asap",0
"pick",0
"usual ard smth",0
"things antibiotic used chest abdomen gynae infections bone infections",0
"poor girl day lmao",0
"just times",0
"pls make note exposed school vomiting dog cat house let know later",0
"sounds like lot time spent chastity device boy grins beatings like good dog going lounge nice long bath",0
"worse uses half way stops better complete",0
"miserable don tell effects birth control massive gut wrenching cramps months didn sleep night",0
"send new number",0
"want latest video handset anytime network mins half price line rental reply delivery tomorrow",1
"half years missed friendship",0
"oh fuck sake like tallahassee",0
"haha person gonna ask",0
"ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd",1
"taka lor wat time wan come look",0
"free polyphonic ringtone text super free poly tone week sn pobox nr zs subscription pw",1
"reaching stops",0
"didn mean post wrote like times ve ritten stuff let sit feeling time angry left hit send stop wasn checked phone got car wasn said didn sleep bored wouldn time clean fold laundry make bed",0
"warner village colin farrell swat wkend warner village free med popcorn just msg kiosk reply sony mre film offers",1
"come online today night",0
"special",0
"solihull want",0
"good day",0
"regret inform nhs mistake actually born report yor local hospital terminated sorry inconvenience",0
"love holiday monday feeling dentists hour",0
"way tirupur",0
"goal arsenal henry liverpool henry scores simple shot yards pass bergkamp arsenal goal margin mins",1
"ve got flaky parent snot supposed child job support parent ride age supposed support ve hurt unintentional hurt nonetheless",0
"took hooch walk toaday fell splat grazed knees stayed home tomorrow",0
"just dropped em omw",0
"sitting mu waiting suite shower",0
"didn facebook huh",0
"says answer texts confirm deny",0
"common hearin wat doing ur day let ask different did smile today gud evng",0
"oh yah cancel leh haha",0
"normal pilates intro",0
"ok let noe leave house",0
"oh yes like torture watching england",0
"wanna art",0
"just hopeing wasn pissed remember gone sisters",0
"hi sexychat girls waiting text text great night chatting send stop stop service",1
"good morning boytoy yummy lips sexy buns think crave need",0
"match started india lt gt",0
"free sir",0
"hey want buy",0
"hey babe going did figure going new years",0
"congratulation",0
"wants know fuck",0
"cancelled yeah baby sounds important understand darlin ring later fone love kate",0
"tomarrow want got court lt decimal gt come bus stand",0
"home liao ask dad pick",0
"omg make wedding chapel frontierville good stuff",0
"eatin lor goin work soon mountain deer huh watch liao nice",0
"check mail mailed varma kept copy regarding membership care insha allah",0
"wrong phone phone answer assume people don",0
"don think secure lemme know want drive south chill",0
"home probably",0
"hi amy sending free phone number couple days access adult parties",1
"bus way calicut",0
"hi probably having fun message thought id txt cos im bored james farting night",0
"hi baby im sat bloody bus mo wont home wanna somethin later later ortxt jess xx",0
"welcome select service added benefits specially trained advisors free mobile dialling",1
"lost pounds doc visit week woot woot gonna celebrate stuffing face",0
"coming dinner rite dad ask confirm wif",0
"doing masters buy bb cos sale bf",0
"ahhhh just woken bad dream tho dont like right didnt know comedy night guess im",0
"vivek got number",0
"didn lunch",0
"mean left early check cos working",0
"want lt gt rs da",0
"want pretty pussy",0
"dear voucher holder meal use following link pc enjoy dining experience",1
"people game mall iouri kaila",0
"urgent trying contact todays draw shows won prize guaranteed land line claim valid hrs",1
"donate unicef asian tsunami disaster support fund texting donate added",1
"future planned tomorrow result today best present enjoy future",0
"cme want hos morow wil cme got dear didnt say time",0
"supposed meet discuss abt trip thought xuhui told afternoon thought lesson",0
"hey come online use msn",0
"fine hope good care",0
"oops shower called hey parking garage collapsed university hospital crazy stuff like does happen",0
"aiyo poor thing dun wan eat bathe",0
"yar tot knew dis happen long ago",0
"gorgeous pix cumming thank",0
"jade paul didn txt remember barmed want talk txt",0
"spending new years brother family lets plan meet week ready spoiled",0
"doing today",0
"said okay sorry",0
"slept thinkthis time lt gt pm dangerous",0
"networking job",0
"goldviking inviting friend reply yes stop send stop frnd",1
"dont let studying stress",0
"haf busy",0
"rushing working school rush hungry",0
"channel",0
"telling coulda real valentine wasn pick",0
"phony award todays voda numbers ending xxxx selected receive award match quoting claim code standard rates app",1
"eta taunton planned hope okday good xx",0
"hungry buy smth home",0
"hey kate hope ur ok buz wedlunch outsomewhere adrink town cud watershd bit ppl fromwrk bthere love petexxx",0
"drive read need write",0
"just looked addie goes monday sucks",0
"happy new year hope having good semester",0
"esplanade lor",0
"talk",0
"hmph head big baller",0
"like actually called punto woulda worse",0
"nope ayo travelled forgotten guy",0
"looking pick later",0
"cds congratulations ur awarded cd gift vouchers gift guaranteed freeentry wkly draw xt music tncs",1
"year lt gt toyota camry like mr olayiwola mileage lt gt clean need know sell raise dough soon landing sell holla",0
"guess pub im im happy pig clover saying",0
"ill soon",0
"oh come tomorrow",0
"fool dont cheat ok",0
"mobile number pls sms ur mail id convey regards achan amma rakhesh qatar",0
"way rencontre meet mountains dont",0
"won guaranteed cash prize claim yr prize customer service representative pm cost",1
"attend ur driving lesson times wk day",0
"uncle just checking rewarding month",0
"hello boytoy geeee missing today like send tm remind thinking loved loving kiss",0
"think need cash def ready",0
"hey gals wanna meet dinner te",0
"babe doing talking think good boy missing love",0
"great office today",0
"cool little getting time soon",0
"sad puppy noise",0
"yes possible dint try pls dont tell",0
"holla need excuse creep people sarasota",0
"happen",0
"gonna ask lol think",0
"ur cash balance currently pounds maximize ur cash send meg cc hg suite lands row hl",1
"private account statement shows redeemed points identifier code xx expires",1
"chase run crossing street",0
"like tell deepest darkest fantasies just min stop texts nat rate",1
"hey inconvenient sis huh",0
"ok vl know got adsense approved",0
"really good day dudette missing",0
"want perumbavoor",0
"times told stage use laugh listen aha",0
"didn hear",0
"thanks just talk saturday dear cherish having brother role model",0
"pls clarify open return ticket preponed kerala",0
"natalie inviting friend reply yes stop send stop frnd",1
"ran younger man make pretty babies",0
"jamster free wallpaper text heart apply need help",1
"ic lol play doors yo",0
"dunno dad said coming home bring lunch yup lor reach school lor",0
"desires going doctor liver bit stylish ur hair managed thats",0
"hmmm dont opener",0
"yeah basically time week away mom amp",0
"vote heart guides",0
"sis lor juz watched italian job",0
"tick tick tick die loneliness know pouts stomps feet need",0
"lmao know",0
"train northampton afraid staying skyving today ho ho wednesday fancy comedy club week way",0
"goodnight da thangam really miss dear",0
"hey sun basic yoga course bugis pilates intro sat tell time free",0
"geeeee internet really bad today eh",0
"free video camera phones half price line rental mths cross ntwk mins txts mobileupd optout",1
"think disturbing da",0
"sorry ll later meeting sir",0
"havent stuck orchard dad car going dinner leh free tonight",0
"ok wan watch pm",0
"dunno lei like dun haf",0
"brother transfered lt gt lt gt pa",0
"calls later afternoon onwords mtnl service problem south mumbai hear cann listen",0
"uk break accommodationvouchers terms conditions apply claim mustprovide claim number",1
"talk",0
"hai dear friends new amp present number rajitha raj ranju",0
"alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity",1
"different styles",0
"win shopping spree week starting play text store skilgme tscs winawk age perweeksub",1
"gud ni dear slp care swt dreams muah",0
"nd attempt contract won weeks prize cash prize just",1
"glad didn totally disagreeable lol",0
"guy flash madam care oh",0
"want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply",1
"mark works tomorrow gets work house meet",0
"ur problems ur heart coz fight amp fight ur self amp win battle vivekanand sd ham yeah ve got minute ham hi babe uawake feellikw shit justfound aletter thatmum gotmarried thnov ourbacks fuckinnice selfish deviousbitch",0
"amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes election results lies lets recount mother law woman hitler plus plus amazing",0
"aiya discuss later lar pick",0
"hey happy birthday",0
"sorry missed",0
"omg thing cat worms does bad day end",0
"good morning im suffering fever dysentry able come office today",0
"wont",0
"type stuff sing",0
"st andre virgil cream",0
"fri ah okie lor goin drivin den shoppin tt",0
"gokila talking aha",0
"hi shanil rakhesh thanks exchanged uncut diamond stuff leaving excellent service dino prem",0
"month kotees birthday know",0
"really really broke oh small lt gt",0
"sorry mates phone didnt write love kate",0
"themob hit link premium pink panther game new sugababes crazy zebra animation badass hoody wallpaper free",1
